id,true_0,score_0,score_1
2017,0.0,0.9999993,6.8469336e-07
2018,0.0,1.0,7.7203195e-11
2019,1.0,4.254441e-05,0.99995744
2020,1.0,3.2528493e-05,0.99996746
2021,1.0,2.9340905e-05,0.9999707
2022,0.0,0.9999994,5.801615e-07
2023,1.0,0.00011219568,0.9998878
2024,1.0,2.456892e-07,0.99999976
2025,1.0,4.1105604e-06,0.99999595
2026,1.0,7.196029e-07,0.9999993
2027,1.0,1.2028466e-06,0.9999988
2028,1.0,3.836489e-06,0.9999962
2029,0.0,0.9999994,6.2258573e-07
2030,1.0,1.0444865e-06,0.9999989
2031,1.0,9.582025e-07,0.99999905
2032,1.0,1.885954e-07,0.99999976
2033,1.0,1.9894253e-06,0.999998
2034,1.0,4.6743107e-06,0.99999535
2035,1.0,1.0032916e-06,0.99999905
2036,0.0,0.9999907,9.248678e-06
2037,1.0,2.1875954e-05,0.99997807
2038,1.0,9.705974e-07,0.99999905
2039,1.0,1.4798467e-06,0.99999857
2040,1.0,9.702744e-07,0.99999905
2041,0.0,1.0,1.21098374e-11
2042,1.0,5.4983303e-07,0.9999994
2043,1.0,9.4122606e-07,0.99999905
2044,0.0,0.99994147,5.8495072e-05
2045,1.0,5.540514e-07,0.9999994
2046,1.0,1.949115e-06,0.9999981
2047,1.0,2.6463196e-05,0.99997354
2048,1.0,4.4595265e-07,0.9999995
2049,1.0,1.1017047e-06,0.9999989
2050,1.0,4.0729437e-06,0.99999595
2051,1.0,4.8825254e-06,0.9999951
2052,1.0,1.8755396e-05,0.9999813
2053,1.0,9.659498e-07,0.99999905
2054,0.0,1.0,1.08077595e-10
2055,1.0,4.410268e-06,0.9999956
2056,0.0,1.0,1.471316e-09
2057,1.0,5.2257405e-05,0.9999478
2058,1.0,3.4985285e-06,0.99999654
2059,0.0,0.9999974,2.566145e-06
2060,1.0,2.591513e-06,0.9999974
2061,1.0,8.2955256e-07,0.99999917
2062,1.0,2.1347773e-06,0.99999785
2063,1.0,1.7568815e-06,0.9999982
2064,1.0,7.346417e-07,0.9999993
2065,1.0,1.6418426e-06,0.99999833
2066,1.0,1.4144624e-06,0.99999857
2067,1.0,1.5972994e-06,0.99999845
2068,1.0,4.5348454e-05,0.9999547
2069,1.0,7.2793932e-06,0.9999927
2070,1.0,1.7187753e-05,0.99998283
2071,1.0,2.3970873e-05,0.99997604
2072,1.0,1.3257761e-06,0.9999987
2073,0.0,0.9999999,1.6372427e-07
2074,0.0,0.9999999,1.398214e-07
2075,0.0,1.0,2.3560393e-10
2076,1.0,1.2133171e-05,0.99998784
2077,0.0,1.0,4.0222123e-08
2078,0.0,1.0,5.47085e-08
2079,0.0,0.99998987,1.0169329e-05
2080,1.0,5.102553e-06,0.9999949
2081,1.0,5.937967e-06,0.99999404
2082,0.0,0.9999989,1.0705476e-06
2083,1.0,4.1628396e-06,0.9999958
2084,1.0,5.105524e-07,0.9999995
2085,1.0,2.3983819e-06,0.9999976
2086,1.0,7.4342433e-06,0.9999926
2087,0.0,0.9999999,1.0267375e-07
2088,0.0,0.99998736,1.2688072e-05
2089,0.0,0.99999976,1.9186592e-07
2090,1.0,4.7773517e-07,0.9999995
2091,1.0,3.8652147e-06,0.9999962
2092,0.0,0.99999964,3.1009395e-07
2093,0.0,1.0,5.860952e-12
2094,1.0,7.684595e-06,0.9999924
2095,1.0,8.532265e-05,0.99991465
2096,0.0,0.99999905,9.955162e-07
2097,1.0,2.9960984e-05,0.9999701
2098,1.0,5.525312e-07,0.9999994
2099,1.0,1.4271723e-06,0.99999857
2100,1.0,4.2096726e-06,0.9999958
2101,1.0,6.6516484e-05,0.9999335
2102,1.0,4.8177975e-07,0.9999995
2103,1.0,2.0816415e-06,0.999998
2104,0.0,1.0,4.5218805e-08
2105,1.0,4.385174e-07,0.9999995
2106,1.0,0.00012500236,0.99987495
2107,1.0,0.00031625744,0.99968374
2108,1.0,1.8124425e-05,0.9999819
2109,1.0,8.644126e-06,0.9999913
2110,0.0,1.0,8.923105e-12
2111,0.0,0.9999989,1.0461214e-06
2112,1.0,2.3880952e-05,0.99997616
2113,0.0,0.99996054,3.9419083e-05
2114,0.0,1.0,3.4696992e-08
2115,1.0,9.850533e-06,0.9999901
2116,1.0,2.764055e-06,0.99999726
2117,1.0,1.6471781e-06,0.99999833
2118,1.0,2.9682237e-06,0.999997
2119,1.0,2.2346652e-05,0.9999777
2120,1.0,5.7405985e-05,0.99994254
2121,1.0,0.00042424133,0.9995758
2122,1.0,9.677187e-06,0.99999034
2123,1.0,4.9588075e-06,0.999995
2124,1.0,2.1501526e-06,0.99999785
2125,1.0,5.035227e-07,0.9999995
2126,1.0,3.7419133e-07,0.99999964
2127,1.0,0.00034477498,0.99965525
2128,0.0,0.9999989,1.1178838e-06
2129,1.0,5.597426e-07,0.9999994
2130,1.0,3.923236e-05,0.9999608
2131,1.0,3.249687e-06,0.9999968
2132,1.0,6.328811e-07,0.9999994
2133,1.0,1.5342865e-05,0.9999846
2134,1.0,0.0002400157,0.99976
2135,1.0,1.6899569e-06,0.99999833
2136,1.0,0.00030825223,0.9996917
2137,1.0,3.738294e-05,0.99996257
2138,1.0,0.00046400222,0.99953604
2139,0.0,0.999998,1.9840538e-06
2140,1.0,4.6984712e-07,0.9999995
2141,1.0,1.3049622e-05,0.999987
2142,0.0,0.9999969,3.086364e-06
2143,0.0,1.0,9.915904e-11
2144,1.0,0.00014130097,0.99985874
2145,0.0,1.0,5.0935456e-10
2146,1.0,2.5199743e-05,0.99997485
2147,1.0,4.1295447e-05,0.99995875
2148,0.0,1.0,1.4157653e-10
2149,1.0,4.4473472e-06,0.9999956
2150,1.0,2.36245e-07,0.99999976
2151,1.0,5.654262e-05,0.9999435
2152,1.0,1.1619204e-05,0.99998844
2153,1.0,5.344381e-05,0.9999466
2154,1.0,1.306172e-06,0.9999987
2155,0.0,0.9999957,4.270997e-06
2156,1.0,1.6113183e-06,0.99999833
2157,1.0,1.0823014e-06,0.9999989
2158,1.0,1.6087857e-05,0.9999839
2159,1.0,1.0787978e-06,0.9999989
2160,1.0,2.6826116e-05,0.9999732
2161,1.0,4.4185515e-07,0.9999995
2162,1.0,3.391728e-06,0.99999666
2163,0.0,0.9999962,3.7940565e-06
2164,1.0,2.7872534e-06,0.99999726
2165,1.0,9.2407976e-07,0.99999905
2166,1.0,7.458729e-06,0.9999925
2167,0.0,0.99999666,3.3162692e-06
2168,1.0,0.00022222662,0.99977773
2169,1.0,1.3581781e-06,0.9999987
2170,1.0,4.068034e-08,1.0
2171,0.0,0.99998486,1.51728855e-05
2172,1.0,6.9287665e-07,0.9999993
2173,1.0,1.4588903e-05,0.99998546
2174,1.0,0.00010998369,0.99988997
2175,1.0,3.909492e-05,0.9999609
2176,1.0,5.1223337e-06,0.9999949
2177,1.0,4.303988e-07,0.9999995
2178,1.0,2.759104e-07,0.99999976
2179,1.0,7.5063366e-07,0.9999993
2180,1.0,3.3046592e-07,0.99999964
2181,1.0,0.00022143476,0.99977857
2182,1.0,3.737221e-05,0.99996257
2183,0.0,0.9999999,1.4878518e-07
2184,1.0,8.0063563e-07,0.99999917
2185,1.0,3.6801116e-06,0.9999963
2186,1.0,1.1444984e-06,0.9999988
2187,1.0,6.977511e-07,0.9999993
2188,1.0,7.093754e-07,0.9999993
2189,0.0,1.0,2.0958385e-08
2190,1.0,5.3626272e-06,0.99999464
2191,1.0,1.7087448e-06,0.99999833
2192,1.0,7.270245e-07,0.9999993
2193,0.0,0.9999999,1.4228232e-07
2194,1.0,0.00094562944,0.9990544
2195,1.0,4.5589243e-07,0.9999995
2196,1.0,2.4476676e-05,0.99997556
2197,1.0,0.00010450908,0.99989545
2198,1.0,0.00011726883,0.9998827
2199,1.0,1.0646514e-06,0.9999989
2200,1.0,0.00011501768,0.99988496
2201,1.0,1.0838873e-05,0.99998915
2202,1.0,2.081711e-06,0.999998
2203,0.0,0.9999856,1.4400099e-05
2204,1.0,4.4291805e-06,0.9999956
2205,0.0,0.9999472,5.2862626e-05
2206,1.0,3.6338082e-07,0.99999964
2207,1.0,9.726527e-05,0.9999027
2208,1.0,1.4303879e-06,0.99999857
2209,0.0,1.0,2.031987e-09
2210,1.0,4.5435374e-07,0.9999995
2211,1.0,5.5915203e-05,0.9999441
2212,1.0,1.1945735e-06,0.9999988
2213,0.0,0.99998,2.00804e-05
2214,1.0,9.8142824e-05,0.9999019
2215,1.0,1.4996914e-06,0.99999845
2216,1.0,2.2679203e-06,0.99999774
2217,0.0,1.0,4.8127735e-08
2218,1.0,0.00018116727,0.99981886
2219,1.0,8.929505e-06,0.99999106
2220,1.0,4.6852183e-06,0.99999535
2221,0.0,1.0,2.734005e-08
2222,1.0,1.1268845e-05,0.9999887
2223,1.0,9.467889e-07,0.99999905
2224,1.0,7.3614103e-07,0.9999993
2225,1.0,0.00084891554,0.9991511
2226,1.0,5.8830888e-06,0.99999416
2227,1.0,2.971241e-07,0.99999976
2228,1.0,2.9610114e-06,0.999997
2229,1.0,5.1926207e-05,0.999948
2230,0.0,1.0,1.473097e-08
2231,1.0,7.2136168e-06,0.9999927
2232,1.0,0.00033267273,0.9996673
2233,0.0,0.99999976,2.575194e-07
2234,1.0,1.2344414e-06,0.9999988
2235,0.0,0.9999889,1.105034e-05
2236,1.0,0.000101788406,0.9998982
2237,1.0,2.7903811e-06,0.99999726
2238,0.0,1.0,6.2391985e-09
2239,1.0,1.5533763e-06,0.99999845
2240,1.0,1.3587287e-06,0.9999987
2241,1.0,3.7220009e-06,0.9999963
2242,0.0,0.9999995,5.262741e-07
2243,1.0,0.0003867812,0.9996132
2244,1.0,7.1036243e-07,0.9999993
2245,1.0,1.3324853e-06,0.9999987
2246,1.0,2.2897616e-06,0.99999774
2247,1.0,2.7691074e-06,0.99999726
2248,0.0,1.0,1.7261967e-09
2249,0.0,0.99999714,2.8818745e-06
2250,1.0,5.5556643e-06,0.9999944
2251,0.0,1.0,5.5783533e-10
2252,0.0,1.0,5.072539e-09
2253,0.0,1.0,5.6494935e-18
2254,1.0,2.4023145e-06,0.9999976
2255,0.0,0.9999987,1.2629994e-06
2256,1.0,5.6892397e-05,0.99994314
2257,1.0,1.9916786e-06,0.999998
2258,1.0,9.339549e-07,0.99999905
2259,0.0,0.99999416,5.8125474e-06
2260,0.0,1.0,3.4756104e-10
2261,1.0,2.2092445e-06,0.99999774
2262,1.0,4.779685e-07,0.9999995
2263,1.0,5.263363e-07,0.9999995
2264,1.0,0.00023404475,0.99976593
2265,0.0,0.9999776,2.242175e-05
2266,1.0,1.2278662e-05,0.9999877
2267,0.0,1.0,9.376155e-09
2268,1.0,7.4330173e-06,0.9999926
2269,1.0,4.982415e-06,0.999995
2270,1.0,2.3409405e-06,0.9999976
2271,1.0,5.310254e-06,0.99999464
2272,0.0,1.0,1.0510073e-12
2273,1.0,1.1154249e-05,0.9999888
2274,1.0,1.9093468e-05,0.9999809
2275,1.0,6.3020394e-07,0.9999994
2276,1.0,1.2166645e-05,0.99998784
2277,1.0,1.0649252e-05,0.9999894
2278,0.0,0.9999989,1.0884904e-06
2279,0.0,0.9999862,1.3823773e-05
2280,0.0,1.0,3.39187e-09
2281,1.0,4.8516026e-06,0.9999951
2282,1.0,2.7285376e-05,0.9999727
2283,0.0,0.99999905,1.0015355e-06
2284,1.0,5.721309e-06,0.9999943
2285,1.0,5.3690284e-05,0.99994636
2286,1.0,3.3741126e-06,0.99999666
2287,1.0,3.2085984e-05,0.99996793
2288,0.0,0.99998426,1.57445e-05
2289,1.0,4.19922e-06,0.9999958
2290,1.0,6.0891384e-06,0.9999939
2291,0.0,0.9999809,1.9114002e-05
2292,1.0,1.2145802e-06,0.9999988
2293,0.0,0.99999833,1.6781398e-06
2294,1.0,8.830737e-05,0.99991167
2295,0.0,1.0,1.1410705e-09
2296,1.0,1.0308657e-06,0.9999989
2297,1.0,5.671611e-07,0.9999994
2298,1.0,2.4127592e-06,0.9999976
2299,1.0,3.3988576e-06,0.99999654
2300,1.0,3.3029573e-05,0.999967
2301,1.0,6.381561e-06,0.99999356
2302,1.0,6.567411e-07,0.9999993
2303,1.0,2.66173e-06,0.9999974
2304,1.0,2.796602e-05,0.999972
2305,0.0,0.99999714,2.889944e-06
2306,1.0,8.1383526e-08,0.9999999
2307,0.0,0.9999995,4.221792e-07
2308,1.0,1.0253211e-05,0.99998975
2309,1.0,9.755481e-05,0.9999025
2310,1.0,2.1144103e-06,0.99999785
2311,1.0,1.8567642e-05,0.9999814
2312,1.0,1.8938351e-06,0.9999981
2313,1.0,3.8184828e-07,0.99999964
2314,1.0,4.9057594e-06,0.9999951
2315,0.0,0.99999905,9.2020684e-07
2316,0.0,0.9999944,5.6464364e-06
2317,1.0,1.0421958e-05,0.9999896
2318,1.0,1.3188568e-05,0.99998677
2319,0.0,1.0,1.4088485e-09
2320,1.0,4.7639716e-07,0.9999995
2321,1.0,7.1935847e-06,0.99999285
2322,1.0,8.1840146e-05,0.9999181
2323,1.0,3.9789018e-05,0.9999602
2324,1.0,2.0292573e-06,0.999998
2325,1.0,3.168577e-06,0.9999968
2326,1.0,7.03441e-07,0.9999993
2327,0.0,0.9999919,8.089577e-06
2328,1.0,4.0908813e-05,0.9999591
2329,1.0,1.2949941e-06,0.9999987
2330,1.0,2.6195692e-06,0.9999974
2331,1.0,1.5299878e-06,0.99999845
2332,1.0,4.951549e-06,0.999995
2333,0.0,0.9999999,1.1193341e-07
2334,0.0,0.99992573,7.42306e-05
2335,1.0,4.6499405e-05,0.9999535
2336,0.0,0.9999887,1.1374417e-05
2337,1.0,4.5786633e-06,0.99999547
2338,1.0,9.626451e-06,0.99999034
2339,1.0,2.8038286e-07,0.99999976
2340,1.0,6.9381626e-05,0.9999306
2341,1.0,5.7997627e-06,0.99999416
2342,1.0,5.670919e-07,0.9999994
2343,1.0,1.5926038e-06,0.99999845
2344,0.0,0.9999809,1.9027664e-05
2345,1.0,9.619491e-07,0.99999905
2346,0.0,1.0,3.2625657e-08
2347,1.0,0.00056184997,0.9994381
2348,0.0,0.9999999,8.812069e-08
2349,1.0,9.563656e-07,0.99999905
2350,1.0,6.398841e-07,0.9999994
2351,1.0,6.7045926e-06,0.9999933
2352,1.0,4.9492073e-06,0.999995
2353,1.0,7.700176e-06,0.99999225
2354,1.0,6.7733513e-06,0.9999932
2355,1.0,3.6361967e-06,0.9999963
2356,1.0,2.499887e-05,0.99997497
2357,1.0,2.2261684e-06,0.99999774
2358,0.0,1.0,2.0349589e-08
2359,1.0,0.00038498454,0.99961495
2360,1.0,7.2245143e-06,0.9999927
2361,1.0,2.1536246e-06,0.99999785
2362,1.0,4.2716827e-05,0.9999573
2363,1.0,8.4993627e-07,0.99999917
2364,1.0,5.1399797e-06,0.9999949
2365,0.0,1.0,4.8749244e-11
2366,1.0,1.5918507e-06,0.99999845
2367,1.0,8.5546126e-05,0.9999144
2368,0.0,0.9999999,1.3642882e-07
2369,1.0,1.7278931e-05,0.9999827
2370,0.0,0.9999865,1.3443633e-05
2371,1.0,2.5736495e-06,0.9999974
2372,1.0,7.3646024e-06,0.9999926
2373,1.0,0.00014408528,0.9998559
2374,1.0,3.2008832e-06,0.9999968
2375,1.0,9.281709e-07,0.99999905
2376,1.0,2.0327656e-05,0.9999796
2377,1.0,1.7241201e-06,0.99999833
2378,1.0,1.4202437e-06,0.99999857
2379,1.0,3.613151e-06,0.9999964
2380,1.0,4.5964384e-06,0.99999535
2381,0.0,1.0,6.234535e-09
2382,0.0,1.0,2.5829655e-08
2383,1.0,1.4084253e-06,0.99999857
2384,1.0,3.4653353e-06,0.99999654
2385,1.0,2.0262065e-05,0.99997973
2386,0.0,0.99999785,2.1967023e-06
2387,1.0,3.4652064e-06,0.99999654
2388,1.0,5.3710504e-05,0.99994624
2389,1.0,2.1740955e-06,0.99999785
2390,1.0,1.6454573e-05,0.99998355
2391,0.0,1.0,1.8086004e-09
2392,0.0,1.0,1.6976e-10
2393,1.0,0.00011862995,0.9998814
2394,1.0,7.928163e-05,0.9999207
2395,1.0,9.357281e-05,0.9999064
2396,0.0,0.9999466,5.3384414e-05
2397,1.0,0.00014854556,0.99985147
2398,1.0,1.472182e-06,0.99999857
2399,1.0,5.2236224e-05,0.9999478
2400,1.0,2.5114548e-05,0.99997485
2401,1.0,6.4626247e-06,0.99999356
2402,1.0,0.00033650498,0.9996635
2403,1.0,1.5229378e-05,0.99998474
2404,1.0,1.9293063e-06,0.9999981
2405,0.0,1.0,3.5008764e-08
2406,1.0,9.673496e-06,0.99999034
2407,1.0,1.5725742e-05,0.99998426
2408,1.0,3.2641354e-05,0.99996734
2409,0.0,1.0,3.6771797e-09
2410,1.0,4.450419e-06,0.9999956
2411,1.0,1.3868126e-05,0.9999862
2412,1.0,4.291573e-07,0.9999995
2413,1.0,5.273836e-05,0.9999473
2414,1.0,2.9760781e-06,0.999997
2415,1.0,0.00010584429,0.99989414
2416,1.0,1.5639822e-06,0.99999845
2417,0.0,1.0,4.1173953e-14
2418,1.0,9.554016e-06,0.99999046
2419,1.0,1.0837723e-06,0.9999989
2420,1.0,2.2628932e-05,0.99997735
2421,1.0,5.7385297e-09,1.0
2422,1.0,0.0001539973,0.999846
2423,1.0,6.347096e-07,0.9999994
2424,0.0,1.0,2.6828536e-08
2425,0.0,1.0,2.5004785e-09
2426,0.0,1.0,3.8348347e-10
2427,0.0,1.0,1.699235e-11
2428,1.0,9.22729e-07,0.99999905
2429,0.0,0.9999962,3.7706752e-06
2430,0.0,0.9999994,6.3262104e-07
2431,1.0,1.9751578e-06,0.999998
2432,1.0,2.180021e-06,0.99999785
2433,0.0,1.0,6.2306327e-10
2434,1.0,1.885954e-07,0.99999976
2435,1.0,0.00020921815,0.99979085
2436,0.0,0.9999963,3.729985e-06
2437,0.0,0.9999373,6.264684e-05
2438,1.0,2.9886672e-07,0.99999964
2439,1.0,4.265919e-07,0.9999995
2440,1.0,4.0786654e-06,0.99999595
2441,1.0,5.297294e-07,0.9999995
2442,1.0,6.601512e-05,0.99993396
2443,1.0,6.0348776e-07,0.9999994
2444,0.0,1.0,5.924918e-08
2445,1.0,9.818906e-07,0.99999905
2446,0.0,0.9999678,3.217656e-05
2447,1.0,2.0323716e-06,0.999998
2448,1.0,9.434203e-06,0.9999906
2449,0.0,0.99998856,1.1470266e-05
2450,1.0,9.201155e-06,0.9999908
2451,0.0,0.9999999,1.655689e-07
2452,0.0,0.9999993,7.01365e-07
2453,1.0,5.375702e-07,0.9999994
2454,1.0,8.264042e-06,0.9999918
2455,1.0,5.909749e-07,0.9999994
2456,1.0,1.4866992e-05,0.9999851
2457,1.0,2.997756e-07,0.99999964
2458,1.0,4.7482452e-05,0.99995255
2459,1.0,0.00011337516,0.99988663
2460,1.0,8.656591e-06,0.9999913
2461,1.0,1.8989762e-05,0.99998105
2462,1.0,2.0972795e-06,0.99999785
2463,1.0,1.2760532e-06,0.9999987
2464,1.0,4.4511222e-07,0.9999995
2465,1.0,0.00025544153,0.9997446
2466,1.0,7.7504495e-07,0.99999917
2467,0.0,1.0,9.976554e-11
2468,1.0,1.2942842e-06,0.9999987
2469,1.0,2.0929458e-06,0.99999785
2470,1.0,1.2462079e-05,0.9999875
2471,1.0,9.8140765e-05,0.9999019
2472,1.0,0.00036211644,0.99963784
2473,0.0,0.99998677,1.3176209e-05
2474,1.0,7.540367e-07,0.9999993
2475,1.0,2.1047294e-06,0.99999785
2476,0.0,0.9998449,0.00015512535
2477,1.0,2.9195794e-06,0.99999714
2478,1.0,1.6130203e-06,0.99999833
2479,1.0,0.00025792478,0.9997421
2480,0.0,1.0,4.647726e-09
2481,1.0,1.9547515e-06,0.9999981
2482,1.0,8.798841e-07,0.99999917
2483,1.0,4.035819e-05,0.9999596
2484,1.0,5.962312e-07,0.9999994
2485,1.0,5.277688e-07,0.9999995
2486,0.0,1.0,5.1713847e-08
2487,1.0,4.8960206e-05,0.999951
2488,0.0,1.0,2.1315755e-10
2489,1.0,2.5383756e-06,0.9999975
2490,0.0,0.99999917,8.117561e-07
2491,1.0,3.080473e-05,0.99996924
2492,1.0,1.2764195e-06,0.9999987
2493,1.0,4.837249e-06,0.9999951
2494,0.0,1.0,3.0368474e-09
2495,1.0,6.892276e-06,0.9999931
2496,1.0,5.0423573e-06,0.999995
2497,1.0,6.375797e-07,0.9999994
2498,1.0,5.0713693e-06,0.9999949
2499,1.0,2.5423657e-07,0.99999976
2500,1.0,0.00012863529,0.9998714
2501,1.0,3.4653083e-05,0.9999653
2502,1.0,7.1605336e-07,0.9999993
2503,1.0,1.6008846e-06,0.99999845
2504,1.0,7.424738e-05,0.99992573
2505,1.0,2.8303552e-06,0.99999714
2506,1.0,2.0470814e-06,0.999998
2507,1.0,3.9490464e-05,0.99996054
2508,1.0,4.651223e-06,0.99999535
2509,0.0,1.0,1.1445477e-08
2510,0.0,0.9999956,4.453051e-06
2511,1.0,3.6676597e-06,0.9999963
2512,1.0,8.03461e-05,0.99991965
2513,0.0,1.0,5.217025e-16
2514,1.0,8.918807e-07,0.99999917
2515,1.0,0.00013658329,0.9998634
2516,1.0,5.995198e-05,0.99994004
2517,1.0,1.69851e-05,0.9999831
2518,1.0,6.469626e-05,0.99993527
2519,1.0,7.897414e-05,0.99992096
2520,1.0,6.6984714e-05,0.999933
2521,1.0,3.0983877e-06,0.9999969
2522,1.0,5.506593e-06,0.9999945
2523,1.0,1.8367905e-06,0.9999982
2524,1.0,7.310212e-06,0.9999927
2525,1.0,4.2539872e-07,0.9999995
2526,1.0,4.00804e-06,0.99999595
2527,1.0,1.1372174e-06,0.9999988
2528,1.0,6.266032e-06,0.9999937
2529,1.0,1.0188635e-06,0.9999989
2530,1.0,2.4248016e-05,0.9999758
2531,1.0,5.2938747e-05,0.9999471
2532,1.0,3.579854e-06,0.9999964
2533,1.0,1.45231315e-05,0.99998546
2534,0.0,0.99999106,8.9688665e-06
2535,0.0,0.9999976,2.4072754e-06
2536,1.0,1.0147733e-06,0.9999989
2537,1.0,2.0239559e-06,0.999998
2538,1.0,2.8102236e-06,0.99999714
2539,1.0,1.2673853e-06,0.9999987
2540,1.0,8.980524e-06,0.99999106
2541,0.0,0.9999988,1.1748908e-06
2542,1.0,1.4869568e-06,0.99999857
2543,1.0,4.820652e-05,0.99995184
2544,1.0,3.1862946e-06,0.9999968
2545,0.0,0.99997365,2.6322476e-05
2546,1.0,6.491974e-05,0.99993503
2547,1.0,1.9409292e-06,0.9999981
2548,1.0,5.7896046e-05,0.99994206
2549,1.0,4.39763e-06,0.9999956
2550,0.0,0.9999995,4.9818453e-07
2551,1.0,3.8946973e-06,0.99999607
2552,1.0,4.5706813e-05,0.99995434
2553,1.0,0.00034313233,0.9996569
2554,1.0,3.9527006e-07,0.99999964
2555,0.0,0.9999976,2.3598996e-06
2556,1.0,2.5778156e-06,0.9999974
2557,1.0,4.030563e-06,0.99999595
2558,1.0,1.7121214e-06,0.99999833
2559,1.0,2.0715484e-07,0.99999976
2560,1.0,5.0124636e-06,0.999995
2561,1.0,8.708844e-05,0.99991286
2562,1.0,4.3555087e-06,0.9999956
2563,1.0,3.258897e-07,0.99999964
2564,1.0,5.505493e-07,0.9999994
2565,1.0,7.5174194e-07,0.9999993
2566,1.0,2.855499e-06,0.99999714
2567,1.0,1.0439447e-06,0.9999989
2568,1.0,1.1424567e-05,0.99998856
2569,1.0,5.4764678e-05,0.9999453
2570,1.0,7.203918e-07,0.9999993
2571,0.0,1.0,2.3742258e-08
2572,0.0,1.0,2.8238248e-10
2573,1.0,3.541334e-06,0.9999964
2574,1.0,1.2455439e-05,0.9999876
2575,1.0,7.2561903e-07,0.9999993
2576,1.0,2.1871554e-06,0.99999785
2577,0.0,1.0,4.9819594e-08
2578,1.0,2.582269e-06,0.9999974
2579,1.0,4.2714128e-06,0.9999957
2580,0.0,1.0,1.3930306e-08
2581,1.0,0.0012541674,0.9987458
2582,1.0,3.7063268e-07,0.99999964
2583,0.0,1.0,7.268987e-09
2584,1.0,0.00034506363,0.9996549
2585,1.0,0.00016757826,0.9998324
2586,1.0,1.3162735e-05,0.9999869
2587,1.0,6.7013902e-06,0.9999933
2588,0.0,0.99999714,2.9175778e-06
2589,1.0,2.401073e-05,0.99997604
2590,1.0,1.7434122e-06,0.9999982
2591,1.0,1.8560665e-06,0.9999981
2592,0.0,1.0,1.4220997e-08
2593,1.0,0.0001891995,0.9998109
2594,1.0,1.7787472e-05,0.99998224
2595,1.0,1.854193e-05,0.9999814
2596,1.0,3.2427557e-05,0.9999676
2597,0.0,1.0,2.5151297e-09
2598,1.0,1.1004383e-06,0.9999989
2599,1.0,3.6054058e-07,0.99999964
2600,1.0,3.1980212e-06,0.9999968
2601,1.0,6.4120322e-06,0.99999356
2602,0.0,1.0,7.770142e-09
2603,1.0,0.00013461166,0.9998654
2604,1.0,1.0004319e-06,0.99999905
2605,1.0,0.000100422476,0.9998996
2606,1.0,1.7737737e-05,0.99998224
2607,0.0,0.9999949,5.1686666e-06
2608,1.0,4.0953473e-06,0.99999595
2609,1.0,6.456893e-05,0.9999354
2610,1.0,7.4290445e-05,0.99992573
2611,1.0,0.00035945585,0.9996406
2612,0.0,0.9999987,1.2595665e-06
2613,1.0,1.0507787e-06,0.9999989
2614,1.0,0.0001435458,0.9998565
2615,0.0,0.99999917,8.053583e-07
2616,1.0,6.147093e-06,0.9999938
2617,1.0,8.540785e-07,0.99999917
2618,1.0,5.106886e-06,0.9999949
2619,1.0,1.8284035e-07,0.99999976
2620,1.0,1.1552901e-06,0.9999988
2621,1.0,4.8535003e-07,0.9999995
2622,1.0,5.9243164e-05,0.99994075
2623,1.0,1.0168814e-05,0.99998987
2624,0.0,1.0,3.514431e-08
2625,1.0,6.62357e-05,0.9999337
2626,1.0,2.1337596e-06,0.99999785
2627,1.0,6.4053313e-07,0.9999994
2628,1.0,8.009824e-05,0.9999199
2629,1.0,1.3761182e-06,0.99999857
2630,1.0,2.9928944e-07,0.99999964
2631,1.0,1.162172e-05,0.99998844
2632,1.0,7.538474e-05,0.99992466
2633,0.0,0.9999988,1.2400543e-06
2634,1.0,4.0519393e-07,0.99999964
2635,1.0,3.8845675e-07,0.99999964
2636,0.0,0.9999882,1.1815072e-05
2637,1.0,3.986005e-07,0.99999964
2638,1.0,1.9033901e-06,0.9999981
2639,1.0,7.4233657e-07,0.9999993
2640,1.0,4.717639e-06,0.99999523
2641,0.0,0.99999297,7.0394353e-06
2642,1.0,0.000121692996,0.9998783
2643,0.0,0.9999932,6.739227e-06
2644,1.0,6.239552e-07,0.9999994
2645,1.0,8.147521e-06,0.9999919
2646,1.0,0.0007749242,0.999225
2647,1.0,0.00010363934,0.9998964
2648,1.0,1.25225415e-05,0.9999875
2649,1.0,9.915575e-07,0.99999905
2650,1.0,1.5984353e-05,0.999984
2651,1.0,4.160728e-06,0.9999958
2652,1.0,1.2557238e-06,0.9999987
2653,1.0,7.5600383e-07,0.9999993
2654,1.0,0.00022562168,0.9997744
2655,1.0,1.0254498e-07,0.9999999
2656,1.0,3.1855473e-06,0.9999968
2657,1.0,1.9590234e-06,0.9999981
2658,1.0,6.7317897e-06,0.9999933
2659,1.0,2.9805324e-07,0.99999964
2660,1.0,1.8913177e-07,0.99999976
2661,1.0,1.2738573e-06,0.9999987
2662,0.0,0.9999999,9.266146e-08
2663,1.0,4.7712692e-06,0.99999523
2664,1.0,1.5278895e-06,0.99999845
2665,1.0,4.2786338e-05,0.9999572
2666,1.0,1.7451572e-06,0.9999982
2667,1.0,3.2231474e-05,0.9999678
2668,1.0,4.0372357e-05,0.9999596
2669,1.0,1.2446264e-06,0.9999988
2670,1.0,1.2776418e-05,0.99998724
2671,1.0,0.00016192207,0.999838
2672,0.0,0.99999964,3.2807503e-07
